N,P,K,temperature,humidity,ph,rainfall,label,month,soil_type
16.0,55.0,19.0,19.5431,47.1919,6.4135,192.4372,pigeonpeas,6,alluvial
102.2067,48.3267,33.3933,18.1747,26.9883,7.2004,149.4659,maize,6,alluvial
9.0,48.0,20.0,29.6646,84.2819,6.3776,56.0954,mungbean,3,sandy
27.0,69.0,22.0,17.92,24.91,5.93,69.15,kidneybeans,10,loamy
77.0,100.0,85.0,16.71,40.81,7.02,186.56,maize,6,alluvial
74.0,49.0,38.0,23.3141,71.4509,7.488,164.497,jute,6,alluvial
26.6053,120.3947,200.3947,21.7442,90.4613,6.1307,114.9706,apple,1,loamy
14.0,67.0,22.0,23.8299,24.7501,5.6201,84.64,kidneybeans,10,loamy
105.0,95.0,50.0,27.3337,83.6768,5.8491,101.0495,banana,3,clay
35.0,135.0,199.0,21.77,80.55,6.4,69.4,grapes,1,loamy
52.0,71.0,16.0,27.7427,68.54,7.0759,71.7862,blackgram,6,clay
26.9147,61.7985,22.9147,18.7074,18.5501,5.8577,143.4024,kidneybeans,10,loamy
68.0,67.0,142.0,26.01,88.68,6.34,68.17,cotton,5,black
22.0,23.0,44.0,20.13,89.32,6.14,107.34,pomegranate,2,sandy
23.0,30.0,44.0,20.9389,85.4291,6.1248,103.0296,pomegranate,2,sandy
33.0,143.0,204.0,21.1316,91.9577,5.8144,122.5392,apple,1,loamy
58.7633,84.7633,100.4261,28.2049,67.7817,6.9091,189.8189,sugarcane,2,alluvial
88.0,35.0,40.0,23.5794,83.5876,5.8539,291.2987,rice,7,clay
6.2298,101.3169,100.1616,39.2086,78.5888,6.4827,64.506,barley,10,alluvial
76.8627,101.5643,134.7081,21.7987,67.5854,8.2841,89.3313,barley,10,alluvial
85.0,27.0,45.0,26.07,88.73,6.47,57.8,watermelon,2,sandy
44.0,76.0,22.0,27.2646,68.0123,7.7753,68.9175,blackgram,6,clay
52.0,73.0,79.0,17.2577,18.7494,7.8403,94.0029,chickpea,10,sandy
43.0053,76.4868,85.0,18.7111,17.7387,6.643,77.4246,chickpea,10,sandy
107.0,58.0,15.0,23.74,75.78,7.56,76.64,cotton,5,black
104.0,47.0,18.0,23.97,76.98,7.63,90.76,cotton,5,black
62.0,0.0,124.0,28.67,27.18,6.49,146.81,soybean,6,black
6.0,59.0,21.0,26.5897,66.1401,6.1392,50.9099,lentil,10,loamy
7.9672,124.4918,198.0328,22.6517,91.9742,5.8522,111.3009,apple,1,loamy
21.0,21.0,30.0,27.6988,51.4173,5.4026,100.7714,mango,2,loamy
133.0,57.0,19.0,23.5423,75.982,7.947,84.1254,cotton,5,black
6.0,68.0,18.0,24.3887,62.5045,6.7113,47.2605,lentil,10,loamy
37.0,18.0,12.0,10.2709,90.1915,7.4011,106.6955,orange,7,loamy
35.5353,56.0707,18.788,29.6689,55.0429,8.4503,56.328,mothbeans,6,sandy
110.0,71.0,54.0,28.67,82.21,5.7299,94.38,banana,3,clay
40.0,58.0,15.0,29.4642,87.6089,6.9784,43.1541,mungbean,3,sandy
111.0,88.0,55.0,29.448,78.3497,5.5054,96.4504,banana,3,clay
52.0,64.4569,19.7285,31.9429,66.7465,6.8426,68.4843,blackgram,6,clay
95.0,12.0,51.0,25.76,84.17,6.68,44.22,watermelon,2,sandy
12.0,6.0,8.0,30.8489,92.8685,6.3891,107.4129,orange,7,loamy
77.0,55.0,43.0,25.4994,75.9999,6.6636,193.7142,jute,6,alluvial
27.0,13.0,6.0,13.36,91.36,7.34,111.23,orange,7,loamy
28.9941,143.4047,204.6012,9.213,82.5323,5.695,66.5109,grapes,1,loamy
1.0,12.0,30.0,27.7543,95.9464,5.5622,131.09,coconut,1,sandy
74.1835,40.3669,40.4587,25.1721,83.2448,6.4221,169.2886,jute,6,alluvial
27.0,69.732,22.244,18.4104,24.1512,5.9373,67.9008,kidneybeans,10,loamy
130.0,59.0,19.0,25.07,82.5,6.52,93.51,cotton,5,black
7.0841,21.589,34.5793,25.7396,94.6311,5.7859,131.5718,coconut,1,sandy
86.0,76.0,54.0,29.3159,80.1159,5.9268,90.1098,banana,3,clay
21.0,22.0813,40.1625,20.9227,89.8544,6.6382,104.6135,pomegranate,2,sandy
49.1773,59.2341,22.1773,28.8281,62.168,7.2003,68.0605,blackgram,6,clay
83.0,97.0,130.0,15.99,66.74,5.21,264.58,wheat,10,alluvial
32.0,68.0,52.0,32.68,92.62,6.8,248.86,papaya,3,alluvial
2.0,36.676,31.676,31.4026,51.0662,5.379,91.2515,mango,2,loamy
111.0,5.0,50.0,27.5935,91.7974,6.3999,24.8427,muskmelon,2,sandy
32.3226,76.3226,15.0,26.7125,64.4083,7.6673,42.5168,lentil,10,loamy
115.0,9.0,52.0,29.0679,90.9769,6.0194,29.1195,muskmelon,2,sandy
46.4068,103.2264,102.2064,31.7557,31.2451,8.269,133.1166,sugarcane,2,alluvial
113.1008,69.6899,174.9689,25.2967,28.8697,7.6768,241.1508,barley,10,alluvial
50.0,74.0,17.0,27.1005,63.3609,6.5408,73.8495,blackgram,6,clay
25.2917,78.375,16.4583,21.05,19.6477,5.7829,144.7856,kidneybeans,10,loamy
27.0,56.0,20.0,29.21,87.11,6.42,51.54,mungbean,3,sandy
38.0848,138.0,203.9152,24.7779,83.1721,6.3359,73.1472,grapes,1,loamy
77.0,36.0,23.0,24.71,56.73,6.65,88.45,maize,6,alluvial
10.0,79.0,18.0,21.0644,55.4699,5.6247,184.6227,pigeonpeas,6,alluvial
14.0,18.0,35.0,31.09,47.02,4.79,91.47,mango,2,loamy
14.676,76.69,22.648,26.8097,57.1157,6.7414,119.5957,pigeonpeas,6,alluvial
56.0,58.0,49.0,37.1317,94.6076,6.6922,172.4788,papaya,3,alluvial
126.1162,30.0701,68.4885,36.2933,38.2903,7.9414,243.8536,sugarcane,2,alluvial
29.0,142.0,203.0,29.6723,83.715,5.8912,66.4849,grapes,1,loamy
15.0,11.0,38.0,23.1281,92.6833,6.6306,109.393,pomegranate,2,sandy
58.0,3.0,108.0,32.18,80.95,6.75,135.6,sugarcane,2,alluvial
52.0,56.0,85.0,20.1187,14.4423,6.8171,88.6817,chickpea,10,sandy
25.0,40.0,21.0,27.73,81.14,6.25,44.18,mungbean,3,sandy
36.0,27.0,26.0,26.58,95.79,6.25,171.63,coconut,1,sandy
22.1746,49.1164,22.1164,28.0711,61.5664,4.0405,72.2283,mothbeans,6,sandy
89.0617,83.7292,79.0161,29.6612,24.4911,6.9218,71.8171,soybean,6,black
26.3595,14.281,6.0,15.8326,93.5556,7.0659,109.1646,orange,7,loamy
36.1223,56.0816,83.0816,18.8587,19.5825,7.3908,69.0775,chickpea,10,sandy
123.0,44.0,21.0,25.7854,75.0054,7.6411,91.3958,cotton,5,black
121.0,81.0,9.0,18.35,66.32,5.71,228.83,wheat,10,alluvial
40.0,45.0,18.0,30.4368,55.2052,5.2613,30.9201,mothbeans,6,sandy
24.54,50.6933,23.6933,25.9222,61.6519,8.5213,66.2437,mothbeans,6,sandy
19.6744,105.0349,193.3721,29.8705,26.2468,6.4385,240.9826,sugarcane,2,alluvial
98.0143,6.9857,45.0143,27.8034,92.5351,6.1611,26.8848,muskmelon,2,sandy
32.0,76.0,15.0,28.0505,63.4994,7.6013,43.3594,lentil,10,loamy
38.3354,37.1329,25.7976,33.6027,45.6073,6.8864,98.1707,mango,2,loamy
62.0,97.0,42.0,39.1,38.43,7.57,260.93,maize,6,alluvial
118.0136,79.4607,78.9404,25.2907,35.5673,5.3254,82.9092,barley,10,alluvial
69.0,47.0,40.0,25.3712,76.2404,6.1301,183.8271,jute,6,alluvial
21.0,20.0,31.0,25.6003,99.724,5.8555,165.8249,coconut,1,sandy
40.0,51.0,17.0,28.6609,86.1219,6.8606,50.0153,mungbean,3,sandy
119.7971,19.7971,33.7971,23.9839,50.6158,6.8532,129.6151,coffee,6,laterite
32.0,139.0,198.0,35.8931,82.6685,6.3582,66.5395,grapes,1,loamy
33.0,24.0,53.0,26.1,55.03,7.61,141.67,maize,6,alluvial
89.13,51.6726,22.0897,19.1295,35.8872,4.8942,98.5049,sugarcane,2,alluvial
71.0,35.0,122.0,32.35,76.99,5.97,184.59,maize,6,alluvial
107.0,51.0,22.0,24.87,78.22,5.98,79.57,cotton,5,black
55.0,5.0,172.0,22.91,45.72,5.62,155.33,rice,7,clay
56.0,76.0,16.0,28.2727,61.1896,7.5132,63.299,blackgram,6,clay
110.4778,29.9269,19.2898,32.793,67.8947,7.0532,131.5655,barley,10,alluvial
11.0,77.4169,21.8056,23.4724,22.9559,5.9416,112.727,kidneybeans,10,loamy
31.0256,43.0513,15.6838,24.845,45.5757,6.8201,56.1286,mothbeans,6,sandy
42.3552,32.3231,90.5483,29.5147,65.2654,6.7868,90.9545,barley,10,alluvial
9.0,77.0,17.0,21.6585,63.5834,6.2807,38.0766,lentil,10,loamy
33.0,12.0,8.0,25.2605,90.3115,6.8223,117.3695,orange,7,loamy
49.0,76.0,18.0,27.05,67.7,7.39,60.47,blackgram,6,clay
108.0,10.0,2.0,35.28,48.17,6.26,296.4,soybean,6,black
28.0369,78.7038,15.7777,18.1362,21.2691,5.7989,86.9116,kidneybeans,10,loamy
9.0,56.0,17.0,26.14,66.77,6.26,46.48,lentil,10,loamy
33.0,31.0,34.0,31.33,50.2229,5.4213,89.7822,mango,2,loamy
38.4995,17.7503,157.2506,23.4676,59.1421,8.0799,98.2524,sugarcane,2,alluvial
50.0,60.0,47.0,32.58,92.75,6.93,93.79,papaya,3,alluvial
117.0,79.0,49.0,25.41,82.36,6.18,112.98,banana,3,clay
43.0,92.0,179.0,31.2,54.48,7.41,159.78,soybean,6,black
37.0,77.0,20.0,25.9338,68.7053,7.0805,51.0237,lentil,10,loamy
53.0,84.0,48.0,22.86,57.68,8.24,241.59,soybean,6,black
27.8201,56.164,21.3439,19.2016,21.2019,5.8087,108.435,kidneybeans,10,loamy
1.4449,20.4449,33.8898,25.1654,92.3294,6.285,179.5174,coconut,1,sandy
16.9382,67.8687,184.7915,22.6865,67.9839,7.9216,185.0406,soybean,6,black
112.0,24.0,46.0,36.39,69.15,6.36,229.32,cotton,5,black
85.0327,39.3551,33.6449,26.0008,52.4621,7.3523,136.4395,coffee,6,laterite
92.6467,33.6766,95.0299,20.2,57.6786,6.4345,286.7495,soybean,6,black
31.0,13.0,33.0,29.6995,95.2122,6.3425,148.3004,coconut,1,sandy
20.0,50.0,22.0,30.9969,46.4269,9.4069,38.316,mothbeans,6,sandy
32.0,57.0,18.0,15.54,23.76,5.7,107.39,kidneybeans,10,loamy
108.0,89.0,53.0,29.55,78.07,5.81,99.34,banana,3,clay
66.0,47.0,36.0,24.85,74.44,6.57,175.57,jute,6,alluvial
33.0,139.0,203.0,33.3421,82.5103,5.6933,70.681,grapes,1,loamy
80.2728,86.051,173.357,29.7429,74.1275,5.6856,297.3464,barley,10,alluvial
28.0,58.0,24.0,19.727,18.2817,5.7482,143.7631,kidneybeans,10,loamy
34.3689,16.7377,25.3689,30.7813,50.9192,5.8019,94.0479,mango,2,loamy
84.2455,24.3208,33.3208,25.4267,65.9934,6.93,123.6093,coffee,6,laterite
113.7152,61.7029,150.3936,25.8866,27.0388,5.9504,248.8982,barley,10,alluvial
17.0,59.0,17.0,18.4167,23.4283,5.6899,132.9801,kidneybeans,10,loamy
59.0,62.0,52.0,43.68,93.11,6.61,103.82,papaya,3,alluvial
104.0,23.0,47.0,26.98,86.7,6.77,42.91,watermelon,2,sandy
26.0,68.0,24.0,28.05,64.08,7.5,37.16,lentil,10,loamy
108.0,88.0,55.0,26.2885,83.39,5.8915,113.873,banana,3,clay
86.0,18.0,45.0,28.9659,90.7183,6.5668,22.2584,muskmelon,2,sandy
116.0,36.0,25.0,27.5785,58.5253,6.1721,156.681,coffee,6,laterite
23.0,45.0,23.0,28.78,86.69,6.98,56.12,mungbean,3,sandy
13.0565,6.4805,196.8445,25.5896,77.8041,5.5808,257.7209,cotton,5,black
95.0,37.0,35.0,27.31,68.42,6.35,192.43,coffee,6,laterite
81.0,18.0,50.0,26.8075,88.2287,6.4298,58.7989,watermelon,2,sandy
90.0,90.9503,55.0,27.1756,80.8791,6.0481,97.3664,banana,3,clay
50.0,70.0,148.0,22.33,87.44,7.42,276.75,barley,10,alluvial
129.0,60.0,22.0,24.58,79.12,5.95,71.95,cotton,5,black
29.0,140.0,195.0,23.64,90.95,5.56,116.74,apple,1,loamy
32.0,11.0,31.0,25.07,93.31,6.21,134.84,coconut,1,sandy
128.0,60.0,73.0,17.41,25.85,8.54,92.01,barley,10,alluvial
93.0,53.0,38.0,26.93,81.9141,7.0692,290.6794,rice,7,clay
3.0,141.0,197.0,21.9802,91.1295,6.1405,115.4798,apple,1,loamy
32.9536,75.0,83.9536,19.4614,18.6986,7.2045,68.8091,chickpea,10,sandy
32.0,55.0,52.0,37.59,91.9999,6.9699,159.6599,papaya,3,alluvial
24.0,113.0,107.0,21.05,50.37,4.94,66.82,cotton,5,black
7.0,56.0,23.0,26.34,40.01,5.5499,55.5001,mothbeans,6,sandy
104.0,20.0,26.0,27.2278,52.9526,7.4932,175.726,coffee,6,laterite
78.0,58.0,44.0,26.8,80.89,5.11,284.44,rice,7,clay
23.3847,57.6732,19.1924,32.8399,68.064,7.2792,73.4302,blackgram,6,clay
18.0,9.0,40.0,19.4462,89.0213,5.6272,106.1607,pomegranate,2,sandy
57.6912,62.1291,47.0,27.4775,91.2254,6.7785,147.7614,papaya,3,alluvial
100.0,71.0,140.0,39.1,74.54,8.96,128.21,soybean,6,black
90.0,42.0,43.0,20.88,82.0,6.5,202.94,rice,7,clay
4.0,38.0,132.0,25.19,53.92,7.42,62.33,sugarcane,2,alluvial
22.0,60.0,85.0,18.84,14.74,7.81,94.78,chickpea,10,sandy
52.9126,69.0874,16.0,33.883,67.54,7.2471,68.2244,blackgram,6,clay
58.0215,37.4431,31.1138,33.2525,50.2173,5.9748,270.0026,barley,10,alluvial
35.3033,138.6065,199.3935,21.8495,91.011,5.8565,103.9092,apple,1,loamy
57.6516,89.2099,15.9773,23.4367,86.7525,7.3028,223.9231,soybean,6,black
36.7421,140.5807,197.5807,14.618,81.3167,5.9052,69.0839,grapes,1,loamy
33.0,57.0,17.0,27.8964,88.7178,6.7842,57.7986,mungbean,3,sandy
84.0,55.0,38.0,26.87,79.79,6.96,173.1,jute,6,alluvial
103.0,17.0,51.0,25.11,80.03,6.21,44.21,watermelon,2,sandy
128.0,86.0,146.0,30.02,77.5,7.12,106.87,wheat,10,alluvial
27.0,22.0,29.0,28.83,92.17,6.0,145.42,coconut,1,sandy
37.0,6.0,13.0,26.031,91.5082,7.5118,101.2848,orange,7,loamy
92.0,20.0,55.0,25.1016,87.5289,6.5892,59.2683,watermelon,2,sandy
32.0,121.0,199.0,39.371,81.2535,6.1298,74.081,grapes,1,loamy
78.0,48.0,22.0,23.0897,63.1046,5.5887,70.4347,maize,6,alluvial
111.0,28.0,109.0,17.3,34.72,8.65,133.32,barley,10,alluvial
59.0,47.0,53.0,32.8632,91.4619,6.8507,47.2715,papaya,3,alluvial
30.4594,28.4594,28.1625,30.1931,49.9938,5.046,98.1464,mango,2,loamy
83.0,25.0,53.0,26.49,80.05,6.06,57.73,watermelon,2,sandy
33.6322,10.7356,14.3678,32.658,92.0478,6.4771,116.7719,orange,7,loamy
2.0,38.0,18.0,27.5363,89.9291,6.6199,45.4859,mungbean,3,sandy
103.0,117.0,157.0,29.59,31.22,7.06,103.02,rice,7,clay
15.191,66.618,17.2135,19.2748,62.9535,6.5492,51.3341,lentil,10,loamy
100.0,14.0729,48.9757,29.4946,91.1541,6.366,26.0314,muskmelon,2,sandy
27.0,21.0,30.0,35.3915,52.4882,5.0611,91.2288,mango,2,loamy
15.1657,95.8857,60.7457,28.7432,33.756,7.8466,242.2153,wheat,10,alluvial
124.8442,34.2613,144.1357,33.242,81.6861,7.2859,203.3634,wheat,10,alluvial
2.0,36.8193,30.1807,30.6637,49.4658,5.7774,91.4313,mango,2,loamy
105.0,56.0,15.0,25.9678,81.979,7.2723,74.1417,cotton,5,black
32.9484,113.212,184.4538,28.1733,47.7728,5.4946,278.5241,wheat,10,alluvial
120.0,19.0,49.0,25.79,84.27,6.76,56.45,watermelon,2,sandy
74.7968,113.0624,45.2754,33.4405,82.928,5.6789,248.2199,soybean,6,black
16.0,15.0,42.0,19.6783,89.0894,6.8908,108.5469,pomegranate,2,sandy
80.0,26.0,55.0,24.5344,88.9893,6.1401,49.1162,watermelon,2,sandy
4.0,31.0,171.0,21.76,79.16,8.44,110.79,rice,7,clay
100.0,48.0,16.0,25.72,67.22,5.55,74.51,maize,6,alluvial
111.3516,86.9626,139.0598,17.3331,55.6765,5.7347,250.065,sugarcane,2,alluvial
35.0,135.0,199.0,21.7747,80.5494,6.4007,69.3963,grapes,1,loamy
9.5086,47.7595,20.7457,26.1196,44.9755,8.9341,73.1585,mothbeans,6,sandy
0.0,19.0,31.0,25.5179,94.3842,6.272,178.7298,coconut,1,sandy
83.0,23.0,55.0,26.8975,83.8924,6.4633,43.9719,watermelon,2,sandy
27.0,71.0,23.0,23.45,46.49,7.11,150.87,pigeonpeas,6,alluvial
71.0,52.0,18.0,25.1079,55.9773,5.7908,78.1608,maize,6,alluvial
109.3551,22.0,47.0,28.872,91.791,6.2142,25.0013,muskmelon,2,sandy
63.0,34.0,112.0,27.92,48.92,6.1,233.05,rice,7,clay
59.543,5.5579,172.0905,31.0687,83.2992,6.3662,121.0294,wheat,10,alluvial
26.4694,56.3755,22.1877,23.271,60.9304,7.0769,52.5362,lentil,10,loamy
10.4571,79.2286,19.7714,24.2807,66.5117,6.2844,37.7311,lentil,10,loamy
117.0,34.0,25.0,24.84,56.77,7.2101,124.4101,coffee,6,laterite
24.0,27.0,9.0,18.87,93.25,6.16,119.39,orange,7,loamy
24.9171,51.0,23.7791,25.5681,61.6611,9.3693,65.2188,mothbeans,6,sandy
22.0,144.0,196.0,21.9119,91.6875,6.4992,117.0761,apple,1,loamy
27.0,40.0,24.0,27.8402,89.9965,7.0628,52.8466,mungbean,3,sandy
4.3094,7.1031,32.426,27.7544,95.0909,6.2505,148.2279,coconut,1,sandy
107.0,43.0,18.0,22.4267,81.5348,6.7451,65.5448,cotton,5,black
66.0,58.0,35.0,23.56,79.46,7.32,185.26,jute,6,alluvial
127.0,53.0,24.0,22.22,76.18,6.13,70.41,cotton,5,black
43.5365,11.7682,144.031,23.7439,67.5393,8.7522,101.1126,sugarcane,2,alluvial
110.1676,38.6335,29.0,26.3142,61.2445,6.5907,146.8142,coffee,6,laterite
100.4389,89.6552,57.9028,39.3059,34.2819,5.7079,191.299,wheat,10,alluvial
12.0,142.0,203.0,31.3116,82.5641,5.9729,65.011,grapes,1,loamy
44.0,74.0,85.0,20.19,19.64,7.15,78.26,chickpea,10,sandy
12.7159,18.642,30.642,28.1679,52.4752,5.4323,93.2595,mango,2,loamy
54.6479,67.3521,16.0,34.2878,69.3273,6.7091,69.925,blackgram,6,clay
73.0,45.0,37.0,23.7039,74.6379,6.7422,181.2787,jute,6,alluvial
88.977,12.7143,74.3733,22.7286,39.1533,8.5341,154.6459,soybean,6,black
25.0,76.0,24.0,15.33,24.92,5.57,135.33,kidneybeans,10,loamy
107.9539,23.8618,30.7696,24.2354,56.1415,6.4689,147.1565,coffee,6,laterite
50.5388,46.0599,52.0599,31.2834,90.2909,6.7409,53.6147,papaya,3,alluvial
51.7653,51.9389,52.2958,38.6625,92.9851,6.9579,210.2259,papaya,3,alluvial
65.6411,58.9129,37.1846,25.1196,79.381,6.9115,162.5743,jute,6,alluvial
9.7323,7.5846,27.2185,28.8718,96.1636,5.9099,180.8006,coconut,1,sandy
116.0,81.0,55.0,26.4231,83.6995,5.9155,95.1232,banana,3,clay
31.0,29.0,26.0,28.22,47.41,5.02,97.77,mango,2,loamy
7.0,143.546,195.0,23.0992,93.5603,5.807,104.6893,apple,1,loamy
89.0,85.0,148.0,15.59,38.27,8.64,85.97,rice,7,clay
27.0,73.0,79.0,19.1629,15.835,7.355,82.6977,chickpea,10,sandy
89.0,52.0,45.0,24.8933,77.0122,7.2075,196.47,jute,6,alluvial
30.0,25.0,31.0,26.31,98.62,5.8,208.12,coconut,1,sandy
107.0,40.0,97.0,18.8,81.42,6.03,207.69,cotton,5,black
85.0,10.0,103.0,32.21,66.68,4.7,265.86,sugarcane,2,alluvial
85.0,88.0,13.0,34.05,34.81,5.51,83.44,cotton,5,black
100.0,74.0,52.0,25.4348,81.5398,5.8373,96.478,banana,3,clay
52.0,4.0,169.0,15.29,58.49,5.43,87.48,soybean,6,black
51.1434,72.0717,75.1434,18.949,15.2127,7.1162,79.6466,chickpea,10,sandy
110.0,115.0,148.0,19.14,59.66,5.89,86.52,cotton,5,black
26.0333,79.9667,82.9667,17.0843,16.1922,7.4879,71.2954,chickpea,10,sandy
96.0,18.0,50.0,25.33,84.31,6.9,41.53,watermelon,2,sandy
111.0,27.0,31.0,23.593,55.2756,6.0433,191.3981,coffee,6,laterite
30.1828,28.1828,29.2689,31.2035,51.3154,5.0534,98.3417,mango,2,loamy
43.0,31.0,128.0,28.24,61.73,8.36,113.21,sugarcane,2,alluvial
30.0,7.0,15.0,33.2341,91.0605,7.826,115.7664,orange,7,loamy
2.0,116.0,49.0,32.57,59.25,4.78,167.35,wheat,10,alluvial
93.8592,90.5775,51.0,29.1652,76.9852,5.6267,109.5256,banana,3,clay
49.0,61.0,45.0,32.77,94.57,6.76,240.48,papaya,3,alluvial
27.0,59.0,22.0,21.8101,23.2099,5.7901,130.06,kidneybeans,10,loamy
36.7184,56.7184,20.3755,31.1109,44.5146,7.1361,70.6117,mothbeans,6,sandy
136.0,72.0,69.0,34.81,40.75,5.06,124.86,wheat,10,alluvial
19.0,7.0,9.0,27.2562,91.7131,6.9699,101.1395,orange,7,loamy
39.0,36.0,22.0,29.34,60.5,9.07,34.03,mothbeans,6,sandy
10.8838,141.1628,201.8838,30.7685,82.2753,6.0723,65.3238,grapes,1,loamy
8.0,28.0,37.0,23.88,86.21,6.08,108.31,pomegranate,2,sandy
36.0,54.0,46.0,42.5474,94.9448,6.6629,214.4104,papaya,3,alluvial
41.0,78.0,21.0,25.1986,60.3733,6.5813,70.8879,blackgram,6,clay
22.0,18.0,31.0,30.7646,47.9379,5.956,90.385,mango,2,loamy
5.7667,5.7056,6.4111,22.48,91.1877,7.0368,112.7613,orange,7,loamy
89.8099,25.8925,27.1901,24.8483,67.4939,7.2003,177.038,coffee,6,laterite
7.0,144.0,195.0,22.9639,93.5807,5.8565,104.6473,apple,1,loamy
72.4368,19.2217,108.3836,17.2313,32.8731,8.0967,140.3973,wheat,10,alluvial
97.0,29.0,27.0,27.7487,54.3699,7.2085,139.8606,coffee,6,laterite
78.0,58.0,15.0,25.01,67.82,6.53,62.91,maize,6,alluvial
36.0,68.0,20.0,17.06,23.77,5.86,81.83,kidneybeans,10,loamy
103.0,16.0,49.0,24.0673,81.6408,6.9157,51.7521,watermelon,2,sandy
20.0,29.0,10.0,29.0741,93.2719,7.3655,100.7897,orange,7,loamy
62.0,53.0,47.0,31.9,73.51,5.92,100.88,soybean,6,black
70.0,65.0,52.0,30.4201,93.1271,6.583,75.9525,papaya,3,alluvial
104.0,26.0,30.0,24.41,62.66,6.41,148.7,coffee,6,laterite
0.0,97.0,35.0,31.62,75.25,7.65,118.89,soybean,6,black
14.0,59.0,15.0,21.35,22.91,5.78,146.45,kidneybeans,10,loamy
20.0,129.0,201.0,23.4104,91.6991,5.5879,116.0778,apple,1,loamy
39.0,5.0,31.0,27.1013,93.6998,5.552,150.9503,coconut,1,sandy
41.7286,48.9874,45.2839,39.8154,94.7954,6.6031,217.0826,papaya,3,alluvial
13.0,49.0,49.0,23.3,72.67,5.92,229.67,barley,10,alluvial
36.0,67.0,20.0,20.39,60.48,6.92,53.32,lentil,10,loamy
121.523,90.9232,176.4179,35.5972,44.0368,7.8835,74.0585,sugarcane,2,alluvial
102.1253,101.516,39.3637,29.0019,57.892,5.2094,236.2404,wheat,10,alluvial
16.0,65.0,16.0,18.1302,62.459,6.0791,50.612,lentil,10,loamy
93.0,74.0,161.0,25.92,22.27,5.84,175.72,maize,6,alluvial
35.6064,68.3936,21.1807,16.9544,24.2435,5.7525,79.3216,kidneybeans,10,loamy
29.0,17.0,29.0,29.2039,95.67,5.9595,211.2506,coconut,1,sandy
1.0,135.0,203.0,22.78,92.7,5.62,113.78,apple,1,loamy
42.0,58.0,25.0,27.4585,62.9002,6.5136,69.4602,blackgram,6,clay
44.0,60.0,55.0,34.28,90.56,6.83,98.54,papaya,3,alluvial
26.5855,11.7735,27.1325,27.7773,95.1432,6.3879,134.84,coconut,1,sandy
44.0633,58.1055,17.9578,28.0273,65.1128,6.8068,72.5002,blackgram,6,clay
74.0,48.0,17.0,21.6316,60.2777,6.4306,69.218,maize,6,alluvial
33.0,47.0,46.0,29.2014,93.9692,6.8397,209.4092,papaya,3,alluvial
7.0,23.0,113.0,28.03,62.8,5.62,123.7,rice,7,clay
37.0,78.0,110.0,37.25,43.95,8.0,157.54,wheat,10,alluvial
22.0,62.0,16.0,34.65,54.32,4.83,180.9,pigeonpeas,6,alluvial
26.0,37.0,30.0,35.3999,49.4596,6.1662,97.4105,mango,2,loamy
50.0,46.0,52.0,31.183,90.2165,6.734,54.0187,papaya,3,alluvial
20.0,60.0,22.0,29.6505,42.8983,6.8766,186.9226,pigeonpeas,6,alluvial
3.0,38.0,48.0,30.09,31.89,6.48,71.74,soybean,6,black
26.0,66.0,22.0,18.0649,65.1034,6.3005,51.5492,lentil,10,loamy
27.0,61.0,18.0,33.31,67.08,5.27,108.51,pigeonpeas,6,alluvial
36.0,7.0,37.0,19.8671,86.3559,5.7824,108.3169,pomegranate,2,sandy
25.0,71.0,24.0,28.4954,60.4485,7.1877,74.9156,blackgram,6,clay
23.0,21.0,26.0,26.4549,93.4504,5.9015,149.222,coconut,1,sandy
104.4216,53.4798,111.9014,30.4577,61.8501,8.1949,128.195,wheat,10,alluvial
28.0,79.0,16.0,24.7063,60.2685,6.0522,53.1244,lentil,10,loamy
109.0,10.0,53.0,26.8197,87.829,6.5507,46.0608,watermelon,2,sandy
22.1784,68.0,17.8713,29.8056,61.9219,6.8102,69.8783,blackgram,6,clay
4.0,134.0,200.0,28.5798,80.9596,5.84,73.3403,grapes,1,loamy
35.0,128.0,205.0,21.0727,93.5659,6.0411,107.8737,apple,1,loamy
127.2537,80.3731,14.9878,23.0363,81.7664,6.3795,223.6567,wheat,10,alluvial
48.0,62.0,47.0,25.3476,93.0287,6.8031,174.4012,papaya,3,alluvial
68.8107,47.9729,132.4055,33.7483,69.6835,6.3984,230.0417,sugarcane,2,alluvial
92.9303,17.2533,80.23,22.9658,38.02,8.4023,157.6372,soybean,6,black
12.0,78.0,23.0,16.0652,18.7248,5.9981,88.0664,kidneybeans,10,loamy
39.0,64.0,53.0,23.0124,91.0736,6.5989,208.3358,papaya,3,alluvial
24.0,80.0,22.0,16.7117,19.1765,5.636,96.7729,kidneybeans,10,loamy
112.0,83.0,36.0,31.67,35.86,4.56,255.21,wheat,10,alluvial
38.0,135.0,203.0,41.36,82.8,6.44,69.92,grapes,1,loamy
36.0,67.0,77.0,18.37,19.56,7.15,79.26,chickpea,10,sandy
26.027,18.108,27.054,27.4961,92.8875,5.8405,142.2314,coconut,1,sandy
22.0,64.0,82.0,19.4899,17.1708,6.4713,87.511,chickpea,10,sandy
100.0,80.0,52.0,27.54,77.26,6.05,110.33,banana,3,clay
107.1613,94.2796,47.8387,27.352,84.3032,6.2369,93.6744,banana,3,clay
105.0,79.0,1.0,27.9,47.45,7.34,93.97,barley,10,alluvial
117.0,51.0,15.0,22.9536,78.7156,6.0446,99.7534,cotton,5,black
